assists,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,104,True,True,0,100,1.0,0.12,155405.0,2.0,,0.0,0.0,-2,2.0,65.1,269.0,167.0,2.0,,0.0,3.0,0.0,1.4,2.0,0.25,0.03,0.58,0.07,0.33,16.5,1.94,0.04,Kalvin,1.4,228.0,107.0,18.0,2.11,0.0,19.1,331.0,164.0,359.0,False,100.0,313.0,144.0,767,Ineligible to face his parent club on 19/1. - Expected back 25 Jan,2025-01-14T22:00:08.891426Z,48.0,290.0,191.0,0.0,0.0,,0,,155405.jpg,1.5,339.0,153.0,1.0,241.0,False,0.0,0.0,Phillips,0.1,514.0,196.0,False,,9.0,1.06,n,10,40.0,2024-08-16,27.0,311.0,167.0,18.0,5676.0,83.0,12411.0,203.0,0.3,3.8,Phillips,1.0
0,5,180,True,True,100,100,1.0,0.06,232917.0,,,0.0,0.0,-1,1.0,0.0,581.0,64.0,,,0.0,1.0,0.3,0.8,0.0,0.01,0.0,0.01,0.0,0.0,35.21,2.07,0.0,Arijanet,0.8,282.0,24.0,31.0,1.82,0.0,51.0,178.0,8.0,568.0,False,510.6,21.0,7.0,1530,,2024-08-17T20:30:06.519689Z,44.0,504.0,23.0,0.0,0.0,,0,,232917.jpg,2.8,144.0,23.0,0.0,286.0,False,68.0,4.0,Muric,0.9,216.0,31.0,False,,17.0,1.0,a,10,40.0,2024-07-17,0.0,561.0,56.0,48.0,186837.0,384.0,148016.0,5277.0,0.2,10.9,Muric,1.0
0,0,18,True,True,100,100,1.0,0.28,481624.0,,,0.0,0.0,-2,2.0,18.7,367.0,199.0,,,0.0,3.0,-0.5,0.0,0.0,0.17,0.05,0.63,0.18,0.46,4.73,1.31,0.13,Jaden,0.0,699.0,307.0,5.0,1.38,0.0,7.4,395.0,193.0,569.0,False,17.4,428.0,198.0,325,,2025-01-03T19:30:09.849805Z,53.0,153.0,90.0,0.0,0.0,,0,,481624.jpg,0.8,485.0,230.0,1.0,241.0,False,0.0,0.0,Philogene,0.0,535.0,209.0,False,,2.0,0.55,a,10,40.0,2025-01-15,45.0,274.0,151.0,9.0,3935.0,152.0,9506.0,83.0,0.0,1.7,Jaden,2.0
0,0,2,True,True,,,0.0,0.0,108053.0,,,0.0,0.0,-1,1.0,10.0,399.0,136.0,,,0.0,2.0,-0.5,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.23,20.7,0.0,Conor,0.0,401.0,136.0,1.0,90.0,0.0,1.4,468.0,162.0,583.0,False,4.0,469.0,166.0,1,,,39.0,700.0,230.0,0.0,0.0,,0,,108053.jpg,1.0,398.0,130.0,0.0,241.0,False,0.0,0.0,Townsend,0.6,248.0,93.0,False,,0.0,0.0,a,10,40.0,2024-08-01,0.0,430.0,154.0,1.0,53911.0,7202.0,40534.0,2006.0,0.0,0.3,Townsend,0.0
0,2,158,True,True,25,25,2.0,0.18,172453.0,3.0,,0.0,0.0,-2,2.0,81.5,243.0,153.0,,,0.0,3.0,0.5,0.6,0.0,0.44,0.04,3.88,0.36,3.44,23.18,2.14,0.32,Sam,2.4,144.0,63.0,17.0,1.57,4.0,54.9,159.0,91.0,611.0,False,209.4,202.0,84.0,975,Ankle injury - 25% chance of playing,2025-01-11T01:00:08.753842Z,58.0,87.0,57.0,0.0,0.0,,0,,172453.jpg,2.9,139.0,57.0,0.0,104.0,False,0.0,0.0,Szmodics,0.2,345.0,111.0,False,,13.0,1.2,d,10,40.0,2024-08-16,263.0,68.0,44.0,52.0,108014.0,44.0,110831.0,1993.0,0.4,9.0,Szmodics,2.0
0,0,123,True,True,100,100,1.0,0.1,454667.0,,,0.0,0.0,0,0.0,87.3,234.0,149.0,,,0.0,3.0,1.7,2.2,2.0,0.25,0.02,0.38,0.03,0.13,21.78,2.17,0.01,Jens,2.2,150.0,65.0,18.0,1.79,0.0,18.9,334.0,165.0,619.0,False,88.4,333.0,156.0,904,,2024-10-04T00:00:05.976169Z,45.0,388.0,240.0,0.0,0.0,,0,,454667.jpg,1.7,310.0,139.0,0.0,206.0,False,0.0,0.0,Cajuste,0.2,391.0,134.0,False,,12.0,1.19,a,10,40.0,2024-08-19,16.0,348.0,185.0,26.0,32726.0,1236.0,18768.0,1142.0,0.5,5.8,Cajuste,2.0
0,1,141,True,True,100,100,2.0,0.11,216616.0,,,-1.0,1.0,0,0.0,13.7,382.0,131.0,,,0.0,2.0,1.1,1.6,1.0,0.15,0.01,0.86,0.05,0.71,35.56,2.01,0.04,Dara,1.6,200.0,68.0,30.0,1.7,0.0,55.1,156.0,43.0,630.0,False,419.4,50.0,17.0,1592,,2024-10-18T17:30:07.558521Z,40.0,623.0,169.0,0.0,0.0,,0,,216616.jpg,1.6,318.0,104.0,0.0,104.0,False,0.0,0.0,O'Shea,1.6,161.0,65.0,False,,18.0,1.02,a,10,40.0,2024-08-25,118.0,166.0,27.0,29.0,313802.0,1229.0,151682.0,7607.0,0.4,7.2,O'Shea,5.0
2,0,104,True,True,,,0.0,0.0,443261.0,,,0.0,0.0,-1,1.0,118.3,194.0,123.0,,,0.0,3.0,0.1,0.6,1.0,0.69,0.12,1.52,0.26,0.83,13.91,2.37,0.14,Jack,0.6,326.0,162.0,14.0,2.38,0.0,29.8,266.0,137.0,631.0,False,105.0,308.0,142.0,529,,,54.0,136.0,81.0,0.0,0.0,,0,,443261.jpg,1.5,346.0,159.0,0.0,241.0,False,0.0,0.0,Clarke,0.0,546.0,214.0,False,,4.0,0.68,a,10,40.0,2024-08-24,77.0,223.0,127.0,26.0,7765.0,76.0,7230.0,147.0,0.1,4.8,J.Clarke,1.0
0,0,29,True,True,0,0,0.0,0.0,229164.0,,,0.0,0.0,-2,2.0,30.2,332.0,188.0,,,0.0,3.0,0.0,0.0,0.0,0.05,0.02,0.05,0.02,0.0,2.36,0.9,0.0,Chiedozie,0.0,651.0,276.0,3.0,1.14,0.0,6.4,404.0,197.0,632.0,False,22.8,411.0,191.0,237,Achilles injury - Expected back 01 Jun,2024-10-26T20:00:08.138345Z,48.0,303.0,198.0,0.0,0.0,,0,,229164.jpg,1.4,355.0,165.0,0.0,104.0,False,0.0,0.0,Ogbene,0.0,670.0,291.0,False,,3.0,1.14,i,10,40.0,2024-08-28,12.0,361.0,192.0,7.0,2502.0,35.0,2530.0,16.0,0.0,1.5,Ogbene,0.0
0,0,0,True,True,,,0.0,0.0,198826.0,,,0.0,0.0,0,0.0,0.0,496.0,182.0,,,0.0,2.0,0.7,1.2,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben,0.0,432.0,152.0,0.0,0.0,0.0,0.0,520.0,185.0,715.0,False,0.0,521.0,185.0,0,,,40.0,618.0,166.0,0.0,0.0,,0,,198826.jpg,0.0,526.0,184.0,0.0,241.0,False,0.0,0.0,Godfrey,0.0,650.0,221.0,False,,0.0,0.0,a,10,40.0,2025-01-05,0.0,460.0,168.0,0.0,1418.0,455.0,275.0,118.0,0.0,0.0,Godfrey,0.0
2,4,242,True,True,100,100,2.0,0.16,536916.0,3.0,,0.0,0.0,-2,2.0,350.2,53.0,41.0,,,1.0,3.0,1.4,1.4,2.0,1.92,0.16,5.16,0.42,3.24,22.86,1.86,0.26,Facundo,1.4,231.0,109.0,23.0,1.87,4.0,93.1,69.0,45.0,117.0,False,343.0,99.0,34.0,1107,,2024-12-05T00:30:07.817700Z,48.0,321.0,207.0,0.0,0.0,,0,,536916.jpg,3.2,113.0,50.0,0.0,10.0,False,0.0,0.0,Buonanotte,0.7,236.0,73.0,False,,12.0,0.98,a,11,13.0,2024-08-10,239.0,78.0,50.0,57.0,455399.0,2303.0,409782.0,5286.0,0.3,11.9,Buonanotte,5.0
0,3,178,True,True,100,100,1.0,0.1,80146.0,,,0.0,0.0,-3,3.0,162.6,150.0,102.0,2.0,,0.0,3.0,2.4,2.4,1.0,0.90,0.09,3.8,0.37,2.9,17.8,1.71,0.28,Jordan,2.4,137.0,58.0,26.0,2.5,4.0,57.2,150.0,88.0,192.0,False,199.6,214.0,90.0,937,,2024-12-27T00:30:09.361030Z,52.0,155.0,92.0,0.0,0.0,2.0,0,,80146.jpg,2.5,192.0,81.0,0.0,81.0,False,0.0,0.0,Ayew,0.2,372.0,128.0,False,,10.0,0.96,a,11,13.0,2024-08-23,211.0,92.0,60.0,48.0,29242.0,333.0,58857.0,663.0,0.5,9.2,J.Ayew,5.0
0,0,14,True,True,100,0,0.0,0.0,199670.0,,,0.0,0.0,-4,4.0,25.0,347.0,41.0,,,0.0,4.0,0.0,0.0,0.0,0.07,0.04,0.46,0.29,0.39,3.72,2.37,0.25,Odsonne,0.0,693.0,72.0,3.0,1.91,0.0,8.0,389.0,41.0,198.0,False,5.0,467.0,47.0,141,,2025-01-04T19:30:08.259088Z,51.0,179.0,44.0,0.0,0.0,,0,,199670.jpg,1.2,384.0,40.0,0.0,73.0,False,0.0,0.0,Edouard,0.2,346.0,56.0,False,,1.0,0.64,a,11,13.0,2024-08-30,50.0,267.0,40.0,7.0,38866.0,405.0,96196.0,432.0,0.0,1.4,Edouard,0.0
0,0,116,True,True,100,100,0.0,0.0,225902.0,,,0.0,0.0,-1,1.0,100.5,214.0,136.0,,,0.0,3.0,1.4,1.4,2.0,0.52,0.05,0.71,0.07,0.19,18.94,1.85,0.02,Boubakary,1.4,224.0,104.0,24.0,2.35,0.0,23.8,300.0,154.0,285.0,False,121.4,287.0,128.0,921,,2024-12-09T09:30:06.376244Z,44.0,497.0,301.0,0.0,0.0,,0,,225902.jpg,1.1,389.0,186.0,0.0,73.0,False,0.0,0.0,Soumaré,0.4,272.0,85.0,False,,10.0,0.98,a,11,13.0,2021-07-02,15.0,349.0,186.0,16.0,93356.0,1645.0,72020.0,2632.0,0.3,3.6,B.Soumaré,8.0
0,0,0,False,True,0,0,0.0,0.0,461416.0,,,0.0,0.0,0,0.0,0.0,616.0,53.0,,,0.0,4.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tom,0.0,573.0,50.0,0.0,0.0,0.0,0.0,622.0,53.0,286.0,False,0.0,623.0,53.0,0,Loaned to Stoke City,2024-08-31T06:20:48.397195Z,45.0,390.0,66.0,0.0,0.0,,0,,461416.jpg,0.0,629.0,56.0,0.0,104.0,False,0.0,0.0,Cannon,0.3,297.0,48.0,False,,0.0,0.0,u,11,13.0,2023-09-01,0.0,599.0,53.0,0.0,49177.0,0.0,151922.0,450.0,0.0,0.0,Cannon,0.0
0,0,29,True,True,100,100,0.0,0.0,197469.0,,,0.0,0.0,-2,2.0,30.4,330.0,186.0,,,0.0,3.0,0.4,0.4,0.0,0.19,0.13,0.19,0.13,0.0,5.28,3.68,0.0,Hamza,0.4,337.0,165.0,5.0,3.49,0.0,7.0,397.0,194.0,287.0,False,33.8,396.0,182.0,129,,2024-10-04T00:00:05.751780Z,43.0,554.0,322.0,0.0,0.0,,0,,197469.jpg,1.0,423.0,191.0,0.0,18.0,False,0.0,0.0,Choudhury,2.4,124.0,41.0,False,,1.0,0.7,a,11,13.0,2017-09-18,6.0,387.0,204.0,4.0,423100.0,18480.0,211545.0,17764.0,0.1,0.9,Choudhury,0.0
0,0,27,True,True,100,100,0.0,0.0,94147.0,,,0.0,0.0,0,0.0,23.8,350.0,116.0,,,0.0,2.0,0.8,0.8,0.0,0.45,0.06,0.45,0.06,0.0,16.77,2.12,0.0,Conor,0.8,277.0,89.0,22.0,2.78,0.0,17.5,339.0,113.0,288.0,False,145.4,258.0,96.0,712,,2024-08-12T14:30:04.626270Z,40.0,607.0,158.0,0.0,0.0,,0,,94147.jpg,0.8,481.0,164.0,0.0,241.0,False,0.0,0.0,Coady,0.4,277.0,104.0,False,,8.0,1.01,a,11,13.0,2023-07-01,6.0,383.0,134.0,7.0,52360.0,685.0,42186.0,1571.0,0.2,1.8,Coady,1.0
0,2,52,True,True,100,100,0.0,0.0,245419.0,,,0.0,0.0,-2,2.0,11.7,388.0,44.0,,,0.0,4.0,1.0,1.0,1.0,0.02,0.01,0.48,0.19,0.46,5.43,2.09,0.18,Patson,1.0,263.0,27.0,6.0,2.31,1.0,12.1,363.0,39.0,289.0,False,56.0,365.0,36.0,234,,2024-08-12T14:30:04.636525Z,48.0,307.0,59.0,0.0,0.0,3.0,0,,245419.jpg,1.8,295.0,34.0,0.0,238.0,False,0.0,0.0,Daka,0.8,217.0,38.0,False,,1.0,0.38,a,11,13.0,2021-07-01,56.0,258.0,39.0,16.0,183524.0,5781.0,130662.0,7749.0,0.2,3.3,Daka,0.0
2,2,91,True,True,100,100,0.0,0.0,96994.0,,,0.0,0.0,-3,3.0,20.2,360.0,196.0,,,0.0,3.0,0.6,0.6,0.0,0.08,0.03,0.8,0.27,0.72,6.4,2.12,0.24,Bobby,0.6,325.0,161.0,6.0,1.99,1.0,11.6,366.0,177.0,290.0,False,49.0,373.0,174.0,272,,2024-11-08T16:00:07.429188Z,52.0,158.0,94.0,0.0,0.0,,0,,96994.jpg,2.1,246.0,107.0,0.0,107.0,False,0.0,0.0,De Cordova-Reid,0.1,495.0,185.0,False,,2.0,0.66,a,11,13.0,2024-07-05,46.0,271.0,150.0,29.0,6451.0,46.0,17037.0,176.0,0.1,5.6,De Cordova-Reid,0.0
0,0,113,True,True,100,100,1.0,0.07,218218.0,,,0.0,0.0,0,0.0,49.2,294.0,85.0,,,0.0,2.0,0.6,0.6,1.0,0.35,0.02,1.29,0.08,0.94,30.93,2.03,0.06,Wout,0.6,302.0,95.0,31.0,2.03,1.0,47.5,195.0,58.0,291.0,False,352.6,93.0,35.0,1372,,2024-12-27T02:00:09.574693Z,40.0,624.0,170.0,0.0,0.0,,0,,218218.jpg,1.6,319.0,105.0,0.0,21.0,False,0.0,0.0,Faes,7.0,49.0,15.0,False,,14.0,0.92,a,11,13.0,2022-09-01,73.0,232.0,64.0,28.0,1388072.0,5210.0,1363773.0,23226.0,0.2,7.0,Faes,2.0
0,0,0,True,True,,,0.0,0.0,549640.0,,,0.0,0.0,-1,1.0,0.0,591.0,241.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael,0.0,544.0,203.0,0.0,0.0,0.0,0.0,598.0,239.0,292.0,False,0.0,599.0,240.0,0,,,44.0,523.0,313.0,0.0,0.0,,0,,549640.jpg,0.0,605.0,243.0,0.0,241.0,False,0.0,0.0,Golding,0.2,355.0,116.0,False,,0.0,0.0,a,11,13.0,2024-07-07,0.0,571.0,233.0,0.0,46503.0,110.0,37981.0,595.0,0.0,0.0,Golding,0.0
0,0,163,True,True,0,0,1.0,0.06,467189.0,,,0.0,0.0,0,0.0,0.2,463.0,13.0,,,0.0,1.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,31.84,2.05,0.0,Mads,0.0,579.0,71.0,31.0,2.0,0.0,51.5,174.0,5.0,293.0,False,514.4,18.0,5.0,1395,Groin Injury - Unknown return date,2024-12-14T22:30:08.086057Z,45.0,396.0,16.0,0.0,0.0,,0,,467189.jpg,2.4,197.0,31.0,0.0,58.0,False,65.0,4.19,Hermansen,0.4,264.0,42.0,False,,16.0,1.03,i,11,13.0,2023-07-18,0.0,605.0,60.0,38.0,116624.0,227.0,130058.0,2227.0,0.0,8.4,Hermansen,0.0
0,0,0,True,True,,,0.0,0.0,207270.0,,,0.0,0.0,-1,1.0,0.0,474.0,20.0,,,0.0,1.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniel,0.0,407.0,33.0,0.0,0.0,0.0,0.0,500.0,45.0,294.0,False,0.0,501.0,45.0,0,,,39.0,707.0,69.0,0.0,0.0,,0,,207270.jpg,0.0,507.0,45.0,0.0,58.0,False,0.0,0.0,Iversen,0.9,211.0,30.0,False,,0.0,0.0,a,11,13.0,2019-07-15,0.0,434.0,7.0,0.0,76702.0,1008.0,58703.0,1870.0,0.0,0.0,Iversen,0.0
1,2,113,True,True,,,1.0,0.05,220627.0,,,0.0,0.0,-3,3.0,135.3,179.0,39.0,,,2.0,2.0,1.0,1.0,1.0,0.35,0.02,1.58,0.08,1.23,39.57,2.07,0.06,James,1.0,256.0,85.0,44.0,2.3,2.0,67.4,116.0,25.0,295.0,False,376.4,70.0,26.0,1722,,,42.0,587.0,148.0,0.0,0.0,,0,,220627.jpg,2.0,252.0,81.0,0.0,241.0,False,0.0,0.0,Justin,1.7,154.0,62.0,False,,20.0,1.05,a,11,13.0,2019-06-28,160.0,125.0,12.0,40.0,618928.0,5988.0,493287.0,8512.0,0.2,9.5,Justin,2.0
1,0,139,True,True,100,100,1.0,0.06,481510.0,1.0,,0.0,0.0,0,0.0,279.4,77.0,14.0,,,0.0,2.0,0.8,0.8,1.0,1.35,0.08,1.35,0.08,0.0,35.61,2.03,0.0,Victor,0.8,284.0,92.0,37.0,2.11,0.0,65.6,125.0,28.0,296.0,False,365.2,80.0,31.0,1577,,2024-10-27T22:00:06.301413Z,45.0,400.0,72.0,1.0,0.0,,0,,481510.jpg,1.3,365.0,123.0,0.0,58.0,False,0.0,0.0,Kristiansen,0.1,422.0,151.0,False,,18.0,1.03,a,11,13.0,2023-01-20,12.0,360.0,125.0,24.0,15079.0,397.0,20256.0,300.0,0.2,5.3,Kristiansen,1.0
0,0,0,False,True,0,0,0.0,0.0,461584.0,,,0.0,0.0,0,0.0,0.0,618.0,256.0,,,0.0,3.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wanya,0.0,575.0,221.0,0.0,0.0,0.0,0.0,624.0,254.0,297.0,False,0.0,625.0,255.0,0,Loaned to De Graafschap,2024-08-31T06:21:32.289998Z,45.0,392.0,242.0,0.0,0.0,,0,,461584.jpg,0.0,631.0,258.0,0.0,,False,0.0,0.0,Marçal-Madivádua,0.0,638.0,273.0,False,,0.0,0.0,u,11,13.0,,0.0,601.0,250.0,0.0,754.0,0.0,4486.0,12.0,0.0,0.0,Marcal,0.0
1,3,195,True,True,,,1.0,0.07,154048.0,,,0.0,0.0,-4,4.0,309.4,66.0,51.0,1.0,,0.0,3.0,3.6,3.6,2.0,3.08,0.23,4.57,0.34,1.49,25.59,1.92,0.11,Stephy,3.6,70.0,30.0,28.0,2.1,3.0,80.3,90.0,57.0,298.0,False,266.8,153.0,59.0,1200,,,51.0,174.0,108.0,0.0,0.0,4.0,0,,154048.jpg,2.6,175.0,74.0,0.0,241.0,False,0.0,0.0,Mavididi,0.3,291.0,92.0,False,,13.0,0.97,a,11,13.0,2023-07-31,230.0,80.0,51.0,52.0,173660.0,1179.0,197654.0,1463.0,0.7,10.2,Mavididi,2.0
1,0,63,True,True,100,100,1.0,0.25,461587.0,,,0.0,0.0,-3,3.0,69.2,263.0,162.0,,,0.0,3.0,0.2,0.2,1.0,0.21,0.05,0.76,0.19,0.55,9.5,2.42,0.14,Kasey,0.2,385.0,186.0,7.0,1.78,0.0,19.4,330.0,163.0,299.0,False,60.0,360.0,168.0,354,,2024-12-29T08:30:08.854035Z,47.0,333.0,216.0,0.0,0.0,,0,,461587.jpg,1.8,293.0,130.0,0.0,104.0,False,0.0,0.0,McAteer,0.0,528.0,205.0,False,,4.0,1.02,a,11,13.0,2021-12-01,67.0,241.0,136.0,18.0,10816.0,52.0,11705.0,220.0,0.0,3.8,McAteer,0.0
4,1,204,True,True,0,0,1.0,0.07,203341.0,,,0.0,0.0,-1,1.0,155.6,158.0,107.0,,,1.0,3.0,0.0,0.0,0.0,1.13,0.08,2.66,0.19,1.53,26.39,1.95,0.11,Wilfred,0.0,663.0,283.0,25.0,1.85,0.0,66.8,119.0,72.0,300.0,False,326.6,108.0,40.0,1216,Hamstring injury - Expected back 01 Feb,2024-12-09T09:30:06.387859Z,49.0,254.0,164.0,1.0,0.0,,0,,203341.jpg,2.5,189.0,79.0,0.0,157.0,False,0.0,0.0,Ndidi,0.2,362.0,121.0,False,,15.0,1.11,i,11,13.0,2017-01-03,187.0,106.0,69.0,37.0,105655.0,54.0,112560.0,415.0,0.0,7.6,Ndidi,4.0
0,1,84,True,True,100,100,1.0,0.11,473341.0,,,0.0,0.0,0,0.0,10.7,391.0,134.0,,,0.0,2.0,0.6,0.6,0.0,0.10,0.01,0.24,0.03,0.14,20.26,2.28,0.02,Caleb,0.6,303.0,96.0,18.0,2.03,0.0,28.3,281.0,89.0,301.0,False,236.4,179.0,67.0,799,,2024-11-30T22:00:07.641824Z,40.0,645.0,181.0,0.0,0.0,,0,,473341.jpg,1.3,360.0,120.0,0.0,106.0,False,0.0,0.0,Okoli,0.7,231.0,89.0,False,,9.0,1.01,a,11,13.0,2024-07-09,36.0,285.0,89.0,17.0,171709.0,288.0,124365.0,3065.0,0.2,4.2,Okoli,2.0
0,0,10,True,True,0,0,0.0,0.0,111931.0,,,0.0,0.0,-4,4.0,5.7,415.0,143.0,,,0.0,2.0,0.0,0.0,0.0,0.03,0.02,0.03,0.02,0.0,2.08,1.28,0.0,Ricardo,0.0,498.0,203.0,4.0,2.47,0.0,2.2,451.0,156.0,302.0,False,13.8,438.0,158.0,146,Hamstring injury - Expected back 01 Mar,2024-11-10T23:00:07.847243Z,41.0,597.0,153.0,0.0,0.0,,0,,111931.jpg,1.0,415.0,144.0,0.0,173.0,False,0.0,0.0,Barbosa Pereira,0.1,471.0,170.0,False,,2.0,1.23,i,11,13.0,2018-06-09,2.0,415.0,148.0,2.0,5111.0,61.0,21268.0,104.0,0.0,0.5,Ricardo,1.0
0,0,0,False,True,0,0,0.0,0.0,194190.0,,,0.0,0.0,0,0.0,0.0,493.0,179.0,,,0.0,2.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry,0.0,429.0,149.0,0.0,0.0,0.0,0.0,517.0,182.0,303.0,False,0.0,518.0,182.0,0,Season long loan to Sheffield United,2024-08-07T08:21:01.638839Z,40.0,615.0,163.0,0.0,0.0,,0,,194190.jpg,0.0,523.0,181.0,0.0,,False,0.0,0.0,Souttar,0.0,667.0,231.0,False,,0.0,0.0,u,11,13.0,,0.0,457.0,165.0,0.0,0.0,0.0,1476.0,4.0,0.0,0.0,Souttar,0.0
0,0,27,True,True,100,100,0.0,0.0,436680.0,,,0.0,0.0,0,0.0,0.0,506.0,39.0,,,0.0,1.0,1.4,1.4,1.0,0.00,0.0,0.0,0.0,0.0,6.56,1.64,0.0,Jakub,1.4,219.0,20.0,9.0,2.25,0.0,10.6,374.0,29.0,304.0,False,105.8,307.0,29.0,360,,2024-07-25T11:00:04.015354Z,40.0,633.0,54.0,0.0,0.0,,0,,436680.jpg,1.8,289.0,33.0,0.0,172.0,False,12.0,3.0,Stolarczyk,0.4,284.0,45.0,False,,4.0,1.0,a,11,13.0,2020-09-04,0.0,470.0,26.0,7.0,50045.0,6177.0,16409.0,1494.0,0.4,1.8,Stolarczyk,0.0
0,0,12,True,True,,,0.0,0.0,244619.0,,,0.0,0.0,-1,1.0,15.0,377.0,128.0,,,0.0,2.0,0.2,0.2,0.0,0.05,0.03,0.07,0.04,0.02,3.96,1.99,0.01,Luke,0.2,357.0,116.0,6.0,3.02,0.0,5.3,417.0,142.0,305.0,False,28.0,403.0,143.0,179,,,39.0,711.0,236.0,0.0,0.0,,0,,244619.jpg,0.5,494.0,171.0,0.0,241.0,False,0.0,0.0,Thomas,1.9,138.0,55.0,False,,2.0,1.01,a,11,13.0,2020-07-15,10.0,366.0,127.0,1.0,262440.0,3896.0,139117.0,5079.0,0.1,0.3,Thomas,0.0
4,10,274,True,True,100,100,1.0,0.06,101668.0,,,0.0,0.0,0,0.0,169.9,144.0,16.0,,,1.0,4.0,2.2,2.2,2.0,2.07,0.12,9.33,0.54,7.26,36.17,2.1,0.42,Jamie,2.2,158.0,21.0,38.0,2.21,6.0,91.6,71.0,17.0,306.0,False,306.8,120.0,16.0,1551,,2024-12-25T22:30:08.266785Z,55.0,103.0,30.0,0.0,0.0,1.0,0,,101668.jpg,4.1,45.0,13.0,0.0,241.0,False,0.0,0.0,Vardy,6.2,60.0,13.0,False,,19.0,1.1,a,11,13.0,2012-07-01,443.0,32.0,15.0,78.0,2446756.0,14209.0,2203746.0,37355.0,0.4,14.2,Vardy,4.0
0,0,71,True,True,100,75,0.0,0.0,93100.0,,,0.0,0.0,0,0.0,23.6,352.0,118.0,,,0.0,2.0,0.6,0.4,1.0,0.08,0.01,0.12,0.01,0.04,18.52,1.63,0.0,Jannik,0.6,301.0,94.0,26.0,2.29,0.0,29.5,272.0,83.0,307.0,False,237.2,178.0,66.0,1020,,2025-01-12T22:30:08.908200Z,40.0,606.0,157.0,0.0,0.0,,0,,93100.jpg,0.7,488.0,167.0,0.0,58.0,False,0.0,0.0,Vestergaard,1.5,170.0,68.0,False,,12.0,1.06,a,11,13.0,2021-08-13,32.0,294.0,95.0,9.0,237045.0,706.0,281641.0,3397.0,0.2,2.2,Vestergaard,4.0
0,0,-5,True,True,,,0.0,0.0,95463.0,,,-1.0,1.0,-1,1.0,0.0,470.0,17.0,,,0.0,1.0,0.2,0.2,0.0,0.00,0.0,0.0,0.0,0.0,3.35,2.23,0.0,Danny,0.2,356.0,26.0,6.0,4.0,0.0,3.6,432.0,35.0,308.0,False,35.4,393.0,35.0,135,,,39.0,697.0,66.0,0.0,0.0,,0,,95463.jpg,1.0,397.0,36.0,0.0,244.0,False,4.0,2.67,Ward,1.9,139.0,19.0,False,,1.0,0.67,a,11,13.0,2018-07-20,0.0,429.0,4.0,2.0,101071.0,6540.0,160169.0,2981.0,0.1,0.5,Ward,0.0
2,0,225,True,True,100,100,0.0,0.0,157668.0,2.0,,-1.0,1.0,-1,1.0,263.0,82.0,64.0,,,0.0,3.0,1.8,1.8,2.0,1.44,0.11,1.62,0.12,0.18,23.44,1.74,0.01,Harry,1.8,187.0,83.0,26.0,1.93,0.0,50.5,183.0,97.0,309.0,False,217.4,194.0,79.0,1213,,2024-11-23T17:30:08.809600Z,44.0,482.0,300.0,0.0,0.0,,0,,157668.jpg,2.0,256.0,111.0,0.0,241.0,False,0.0,0.0,Winks,5.9,63.0,17.0,False,,14.0,1.04,a,11,13.0,2023-07-01,23.0,318.0,171.0,32.0,1236756.0,8508.0,1955629.0,18122.0,0.4,7.3,Winks,3.0
